risk_score,clv_eur,expected_value_eur,is_churn,tenure_band,active_days_30d,days_since_last_play
0.23,4.8805,1.1223,0,03 6-12 months,18,1.0
0.2081,4.8805,1.0159,1,03 6-12 months,25,1.0
0.6476,7.4219,4.8065,1,05 2+ years,30,1.0
0.9551,7.4219,7.0883,1,01 0-3 months,3,1.0
0.3669,4.8805,1.7906,1,05 2+ years,19,1.0
0.3117,4.8805,1.5211,0,05 2+ years,29,1.0
0.2439,4.8805,1.1902,0,05 2+ years,19,1.0
0.2515,4.8805,1.2274,0,05 2+ years,27,1.0
0.4661,4.8805,2.2749,0,03 6-12 months,27,1.0
0.2527,4.8805,1.2333,0,05 2+ years,15,7.0
0.1996,4.8805,0.974,0,05 2+ years,29,1.0
0.3301,4.8805,1.6109,0,01 0-3 months,29,1.0
0.1669,4.8805,0.8147,0,04 1-2 years,17,2.0
0.1624,4.8805,0.7926,0,04 1-2 years,18,1.0
0.2386,4.8805,1.1643,0,05 2+ years,24,3.0
0.1613,4.8805,0.7871,0,04 1-2 years,17,1.0
0.8114,0.048,0.0389,1,01 0-3 months,20,1.0
0.1349,4.8805,0.6584,0,05 2+ years,30,1.0
0.6196,4.8805,3.0239,1,04 1-2 years,5,22.0
0.3673,4.8805,1.7925,0,05 2+ years,30,1.0
0.8585,16.6348,14.2803,1,05 2+ years,23,1.0
0.9314,16.6348,15.4929,0,05 2+ years,5,16.0
0.135,4.8805,0.6587,0,05 2+ years,30,1.0
0.1789,4.8805,0.8729,0,05 2+ years,20,1.0
0.48,4.8805,2.3428,1,04 1-2 years,29,1.0
0.1383,4.8805,0.675,0,05 2+ years,30,1.0
0.2426,4.8805,1.184,1,05 2+ years,27,1.0
0.5097,4.8805,2.4876,0,05 2+ years,2,21.0
0.4642,4.8805,2.2653,0,05 2+ years,3,11.0
0.1159,4.8805,0.5657,0,05 2+ years,30,1.0
0.7283,16.6348,12.1146,1,04 1-2 years,30,1.0
0.2298,4.8805,1.1217,0,05 2+ years,15,1.0
0.4089,4.8805,1.9956,1,01 0-3 months,23,1.0
0.8809,16.6348,14.6538,0,05 2+ years,9,9.0
0.9701,16.6348,16.1377,1,05 2+ years,0,
0.2463,4.8805,1.2022,0,04 1-2 years,28,1.0
0.3478,4.8805,1.6974,0,05 2+ years,27,1.0
0.4018,4.8805,1.9612,1,05 2+ years,21,3.0
0.4798,4.8805,2.3416,0,05 2+ years,11,3.0
0.466,4.8805,2.2743,0,05 2+ years,24,1.0
0.3119,4.8805,1.5223,0,05 2+ years,12,1.0
0.5744,4.8805,2.8034,0,04 1-2 years,7,14.0
0.2192,4.8805,1.0697,0,05 2+ years,14,3.0
0.3184,4.8805,1.5538,0,05 2+ years,26,1.0
0.215,4.8805,1.0495,0,04 1-2 years,26,1.0
0.2267,4.8805,1.1065,0,02 3-6 months,19,1.0
0.2596,4.8805,1.2671,0,01 0-3 months,23,1.0
0.2416,4.8805,1.1792,0,04 1-2 years,12,2.0
0.2581,4.8805,1.2595,0,01 0-3 months,23,1.0
0.2637,4.8805,1.2868,1,01 0-3 months,29,1.0
0.3921,4.8805,1.9135,0,05 2+ years,20,2.0
0.7962,7.4219,5.9092,0,05 2+ years,22,1.0
0.7772,3.5253,2.7398,1,05 2+ years,18,1.0
0.8886,16.6348,14.7817,1,05 2+ years,28,1.0
0.3014,4.8805,1.4711,0,05 2+ years,21,1.0
0.4313,4.8805,2.1047,1,02 3-6 months,16,4.0
0.2902,4.8805,1.4164,1,05 2+ years,30,1.0
0.1729,4.8805,0.8438,0,03 6-12 months,22,1.0
0.8768,16.6348,14.5853,1,05 2+ years,25,1.0
0.1919,4.8805,0.9363,0,05 2+ years,28,1.0
0.1816,4.8805,0.8865,1,04 1-2 years,26,2.0
0.209,4.8805,1.0199,1,05 2+ years,30,1.0
0.3463,4.8805,1.6903,0,05 2+ years,25,1.0
0.8615,3.5253,3.0371,1,03 6-12 months,27,2.0
0.1824,4.8805,0.89,1,05 2+ years,30,1.0
0.203,4.8805,0.9907,0,05 2+ years,25,2.0
0.2012,4.8805,0.9819,0,04 1-2 years,18,1.0
0.6651,3.5253,2.3448,1,05 2+ years,16,1.0
0.346,4.8805,1.6886,0,04 1-2 years,14,1.0
0.5038,4.8805,2.459,1,01 0-3 months,26,1.0
0.2994,4.8805,1.4614,1,04 1-2 years,28,1.0
0.1916,4.8805,0.9349,0,01 0-3 months,27,1.0
0.4843,4.8805,2.3634,1,05 2+ years,17,3.0
0.181,4.8805,0.8836,0,05 2+ years,26,1.0
0.1039,4.8805,0.5069,0,05 2+ years,28,1.0
0.2947,4.8805,1.4383,1,05 2+ years,10,4.0
0.3014,4.8805,1.4708,1,01 0-3 months,29,1.0
0.2573,4.8805,1.2556,0,04 1-2 years,24,1.0
0.5386,3.5253,1.8986,0,04 1-2 years,29,1.0
0.176,4.8805,0.8589,0,05 2+ years,29,1.0
0.0896,4.8805,0.4373,0,04 1-2 years,30,1.0
0.2584,4.8805,1.2612,0,05 2+ years,17,5.0
0.4517,4.8805,2.2044,0,01 0-3 months,7,1.0
0.9708,4.8805,4.7378,1,99 unknown,0,
0.1461,4.8805,0.7131,1,05 2+ years,24,1.0
0.1396,4.8805,0.6815,0,05 2+ years,30,1.0
0.3845,4.8805,1.8766,0,05 2+ years,17,1.0
0.5393,4.8805,2.632,1,05 2+ years,10,2.0
0.2546,4.8805,1.2428,0,05 2+ years,28,1.0
0.843,7.4219,6.2566,1,05 2+ years,27,1.0
0.22,4.8805,1.0737,1,05 2+ years,25,4.0
0.8852,7.4219,6.5695,1,03 6-12 months,17,1.0
0.1968,4.8805,0.9607,0,03 6-12 months,25,2.0
0.5567,4.8805,2.7169,0,05 2+ years,13,2.0
0.5315,4.8805,2.5942,1,05 2+ years,22,1.0
0.8882,16.6348,14.7744,1,05 2+ years,18,4.0
0.3322,4.8805,1.6214,0,03 6-12 months,11,7.0
0.2343,4.8805,1.1434,0,04 1-2 years,23,1.0
0.3693,4.8805,1.8021,0,03 6-12 months,17,1.0
0.4325,4.8805,2.1106,1,03 6-12 months,6,8.0
0.238,4.8805,1.1618,0,05 2+ years,10,6.0
0.3855,4.8805,1.8813,0,05 2+ years,17,1.0
0.1672,4.8805,0.8158,0,04 1-2 years,30,1.0
0.8158,16.6348,13.5703,1,05 2+ years,26,1.0
0.4763,4.8805,2.3247,1,02 3-6 months,15,1.0
0.3115,4.8805,1.5204,0,01 0-3 months,17,1.0
0.1327,4.8805,0.6477,0,05 2+ years,30,1.0
0.2999,4.8805,1.4636,0,04 1-2 years,28,1.0
0.8356,7.4219,6.2019,1,04 1-2 years,27,1.0
0.901,16.6348,14.9871,1,05 2+ years,4,1.0
0.3324,4.8805,1.6224,0,05 2+ years,19,1.0
0.8834,16.6348,14.695,0,04 1-2 years,13,7.0
0.3185,4.8805,1.5545,1,01 0-3 months,21,1.0
0.5075,4.8805,2.477,0,05 2+ years,22,1.0
0.2499,4.8805,1.2197,0,04 1-2 years,10,1.0
0.2939,4.8805,1.4345,0,05 2+ years,9,1.0
0.3654,4.8805,1.7832,0,01 0-3 months,29,1.0
0.1973,4.8805,0.9629,1,05 2+ years,26,1.0
0.336,4.8805,1.64,0,05 2+ years,17,1.0
0.2126,4.8805,1.0377,1,05 2+ years,19,1.0
0.1754,4.8805,0.8559,0,05 2+ years,28,1.0
0.188,4.8805,0.9176,0,05 2+ years,30,1.0
0.1686,4.8805,0.8228,0,05 2+ years,28,1.0
0.2535,4.8805,1.2371,0,04 1-2 years,29,1.0
0.4772,4.8805,2.3288,0,04 1-2 years,15,4.0
0.2754,4.8805,1.3439,0,05 2+ years,11,1.0
0.2212,4.8805,1.0795,0,04 1-2 years,15,2.0
0.1242,4.8805,0.6061,0,02 3-6 months,23,1.0
0.4873,4.8805,2.3781,0,05 2+ years,25,1.0
0.4041,4.8805,1.972,0,03 6-12 months,12,2.0
0.6471,16.6348,10.764,1,05 2+ years,29,1.0
0.2415,4.8805,1.1786,0,05 2+ years,27,1.0
0.8557,0.048,0.0411,1,05 2+ years,3,3.0
0.1944,4.8805,0.9485,0,05 2+ years,28,1.0
0.7828,4.8805,3.8203,1,05 2+ years,3,24.0
0.4158,4.8805,2.0292,0,02 3-6 months,8,1.0
0.6779,16.6348,11.2774,1,05 2+ years,26,2.0
0.156,4.8805,0.7615,0,03 6-12 months,30,1.0
0.1525,4.8805,0.7442,0,05 2+ years,22,1.0
0.1439,4.8805,0.7022,0,03 6-12 months,20,1.0
0.1597,4.8805,0.7797,0,05 2+ years,24,1.0
0.8947,7.4219,6.6403,1,05 2+ years,14,3.0
0.1829,4.8805,0.8928,1,05 2+ years,27,1.0
0.6441,4.8805,3.1436,1,05 2+ years,16,8.0
0.4726,0.048,0.0227,0,05 2+ years,5,6.0
0.3882,4.8805,1.8948,0,01 0-3 months,12,7.0
0.1556,4.8805,0.7594,1,04 1-2 years,25,1.0
0.1529,4.8805,0.7462,0,03 6-12 months,28,1.0
0.6219,4.8805,3.0353,0,05 2+ years,25,1.0
0.1776,4.8805,0.8668,0,05 2+ years,23,2.0
0.2041,4.8805,0.9963,1,05 2+ years,30,1.0
0.6922,7.4219,5.1374,0,05 2+ years,19,2.0
0.1949,4.8805,0.9511,1,05 2+ years,30,1.0
0.1845,4.8805,0.9006,0,05 2+ years,25,1.0
0.4734,4.8805,2.3105,1,05 2+ years,27,1.0
0.2577,4.8805,1.2576,1,04 1-2 years,8,8.0
0.6065,4.8805,2.9601,0,01 0-3 months,8,9.0
0.1075,4.8805,0.5247,0,05 2+ years,28,1.0
0.2673,4.8805,1.3046,1,03 6-12 months,30,1.0
0.4095,4.8805,1.9986,0,01 0-3 months,18,1.0
0.221,4.8805,1.0786,0,04 1-2 years,27,1.0
0.3329,4.8805,1.6247,1,05 2+ years,13,7.0
0.1661,4.8805,0.8105,0,05 2+ years,25,1.0
0.887,16.6348,14.7544,1,04 1-2 years,13,2.0
0.8467,4.8805,4.1323,1,03 6-12 months,3,14.0
0.2673,4.8805,1.3047,0,05 2+ years,23,1.0
0.8255,16.6348,13.7315,1,04 1-2 years,27,1.0
0.173,4.8805,0.8445,0,03 6-12 months,19,1.0
0.9345,4.8805,4.561,1,01 0-3 months,0,
0.812,7.4219,6.0268,0,05 2+ years,28,1.0
0.9005,16.6348,14.9803,1,05 2+ years,23,2.0
0.4882,4.8805,2.3826,0,03 6-12 months,22,2.0
0.8695,7.4219,6.4532,1,04 1-2 years,29,1.0
0.2889,4.8805,1.4099,0,02 3-6 months,26,1.0
0.111,4.8805,0.5417,0,05 2+ years,28,1.0
0.2018,4.8805,0.9847,0,03 6-12 months,18,1.0
0.4409,4.8805,2.1517,1,04 1-2 years,18,2.0
0.1532,4.8805,0.7475,1,04 1-2 years,29,1.0
0.2656,4.8805,1.296,0,05 2+ years,10,1.0
0.2812,4.8805,1.3725,0,05 2+ years,28,3.0
0.4133,4.8805,2.017,1,02 3-6 months,14,1.0
0.122,4.8805,0.5956,0,05 2+ years,28,1.0
0.2233,4.8805,1.0899,1,03 6-12 months,29,1.0
0.1425,4.8805,0.6956,0,05 2+ years,29,1.0
0.4398,4.8805,2.1462,0,05 2+ years,19,2.0
0.3613,4.8805,1.7635,1,05 2+ years,11,4.0
0.3213,4.8805,1.5681,1,05 2+ years,16,1.0
0.8957,3.5253,3.1576,1,03 6-12 months,14,1.0
0.2215,4.8805,1.0809,0,05 2+ years,16,1.0
0.8149,7.4219,6.0484,1,05 2+ years,30,1.0
0.2026,4.8805,0.989,0,05 2+ years,19,1.0
0.177,4.8805,0.8636,0,03 6-12 months,19,1.0
0.1792,4.8805,0.8744,0,05 2+ years,28,1.0
0.3077,4.8805,1.5016,1,04 1-2 years,23,1.0
0.2791,4.8805,1.3623,0,05 2+ years,25,1.0
0.2941,4.8805,1.4354,1,04 1-2 years,21,1.0
0.401,4.8805,1.9568,0,05 2+ years,4,1.0
0.5292,3.5253,1.8655,0,05 2+ years,21,2.0
0.1778,4.8805,0.8679,0,02 3-6 months,26,1.0
0.3747,4.8805,1.8289,1,02 3-6 months,11,1.0
0.8921,3.5253,3.1448,1,02 3-6 months,4,3.0
0.3177,4.8805,1.5503,1,01 0-3 months,27,1.0
0.3535,4.8805,1.7251,1,02 3-6 months,17,3.0
0.2484,4.8805,1.2122,0,02 3-6 months,30,1.0
0.3519,4.8805,1.7173,0,05 2+ years,10,1.0
0.1693,4.8805,0.8261,0,05 2+ years,28,1.0
0.3215,4.8805,1.569,0,04 1-2 years,20,1.0
0.9512,7.4219,7.0598,1,04 1-2 years,16,3.0
0.2401,4.8805,1.1718,0,05 2+ years,29,1.0
0.1617,4.8805,0.7894,0,04 1-2 years,28,1.0
0.1629,4.8805,0.7951,0,05 2+ years,29,1.0
0.1316,4.8805,0.6424,0,04 1-2 years,30,1.0
0.2459,4.8805,1.2001,0,02 3-6 months,21,5.0
0.1721,4.8805,0.8399,1,05 2+ years,17,2.0
0.485,4.8805,2.3669,1,05 2+ years,16,1.0
0.1586,4.8805,0.774,0,03 6-12 months,29,1.0
0.1855,4.8805,0.9051,0,04 1-2 years,29,1.0
0.1438,4.8805,0.7019,0,05 2+ years,30,1.0
0.1331,4.8805,0.6494,0,05 2+ years,29,1.0
0.7179,7.4219,5.3284,0,04 1-2 years,27,1.0
0.2151,4.8805,1.0497,0,05 2+ years,22,1.0
0.2017,4.8805,0.9844,1,04 1-2 years,27,1.0
0.804,3.5253,2.8344,1,05 2+ years,12,1.0
0.6869,4.8805,3.3526,1,04 1-2 years,12,10.0
0.4238,4.8805,2.0682,0,01 0-3 months,26,1.0
0.322,4.8805,1.5715,0,05 2+ years,10,10.0
0.1791,4.8805,0.8742,0,04 1-2 years,29,1.0
0.4947,4.8805,2.4145,1,03 6-12 months,27,3.0
0.2261,4.8805,1.1034,0,03 6-12 months,27,1.0
0.6116,4.8805,2.9851,0,05 2+ years,25,1.0
0.5449,4.8805,2.6595,1,04 1-2 years,18,2.0
0.2227,4.8805,1.0868,1,05 2+ years,15,1.0
0.7944,3.5253,2.8004,1,04 1-2 years,1,11.0
0.1557,4.8805,0.76,0,05 2+ years,23,3.0
0.41,4.8805,2.001,1,05 2+ years,18,2.0
0.1504,4.8805,0.7343,0,05 2+ years,23,1.0
0.2275,4.8805,1.1103,0,04 1-2 years,30,1.0
0.8311,7.4219,6.1681,1,05 2+ years,7,1.0
0.2231,4.8805,1.0889,1,04 1-2 years,23,1.0
0.4536,4.8805,2.2136,0,04 1-2 years,22,3.0
0.545,4.8805,2.6599,1,04 1-2 years,9,3.0
0.2486,4.8805,1.2131,0,05 2+ years,20,4.0
0.1686,4.8805,0.8226,0,05 2+ years,25,2.0
0.1944,4.8805,0.9489,1,05 2+ years,20,1.0
0.2623,4.8805,1.2802,0,05 2+ years,25,1.0
0.1688,4.8805,0.824,0,05 2+ years,30,1.0
0.7045,4.8805,3.4385,1,05 2+ years,21,5.0
0.8773,16.6348,14.593,1,05 2+ years,28,1.0
0.3309,4.8805,1.6149,0,05 2+ years,3,6.0
0.5577,4.8805,2.722,1,01 0-3 months,11,4.0
0.2099,4.8805,1.0243,0,03 6-12 months,8,1.0
0.149,4.8805,0.7274,1,03 6-12 months,28,1.0
0.1689,4.8805,0.8244,0,05 2+ years,28,1.0
0.6021,4.8805,2.9388,0,04 1-2 years,4,15.0
0.1193,4.8805,0.5823,0,04 1-2 years,28,1.0
0.4159,4.8805,2.0299,1,05 2+ years,8,1.0
0.2861,4.8805,1.3963,0,04 1-2 years,25,1.0
0.9485,7.4219,7.0396,1,05 2+ years,5,13.0
0.9683,7.4219,7.1868,1,05 2+ years,14,1.0
0.1987,4.8805,0.9698,1,05 2+ years,30,1.0
0.8183,16.6348,13.6123,0,04 1-2 years,27,1.0
0.2903,4.8805,1.4169,0,05 2+ years,13,4.0
0.3268,4.8805,1.5952,0,05 2+ years,28,1.0
0.2038,4.8805,0.9947,1,02 3-6 months,18,2.0
0.1452,4.8805,0.7085,1,05 2+ years,27,1.0
0.8724,7.4219,6.4746,1,05 2+ years,16,2.0
0.4072,4.8805,1.9872,0,03 6-12 months,15,1.0
0.8674,16.6348,14.4286,1,05 2+ years,24,2.0
0.8459,16.6348,14.0713,1,05 2+ years,21,3.0
0.3921,4.8805,1.9137,1,01 0-3 months,25,1.0
0.4919,4.8805,2.4007,0,02 3-6 months,4,10.0
0.5064,4.8805,2.4717,1,05 2+ years,12,2.0
0.1124,4.8805,0.5484,0,05 2+ years,30,1.0
0.2039,4.8805,0.9953,0,05 2+ years,22,1.0
0.5106,7.4219,3.7894,0,05 2+ years,24,2.0
0.1644,4.8805,0.8025,0,04 1-2 years,29,2.0
0.3703,3.5253,1.3054,1,01 0-3 months,21,1.0
0.1494,4.8805,0.7291,0,05 2+ years,30,1.0
0.7676,4.8805,3.7464,0,03 6-12 months,11,10.0
0.2093,4.8805,1.0214,0,01 0-3 months,30,1.0
0.8484,7.4219,6.2964,1,05 2+ years,7,4.0
0.8681,7.4219,6.4429,0,04 1-2 years,30,1.0
0.4082,4.8805,1.9922,0,05 2+ years,8,1.0
0.4978,4.8805,2.4294,1,05 2+ years,23,6.0
0.2288,4.8805,1.1166,0,01 0-3 months,21,1.0
0.1734,4.8805,0.8461,0,03 6-12 months,21,1.0
0.9051,16.6348,15.0558,1,05 2+ years,5,2.0
0.2717,4.8805,1.3259,0,04 1-2 years,21,1.0
0.8443,7.4219,6.2661,1,04 1-2 years,25,1.0
0.9587,7.4219,7.1157,1,05 2+ years,15,1.0
0.822,7.4219,6.101,0,04 1-2 years,27,3.0
0.8263,16.6348,13.7455,1,05 2+ years,21,1.0
0.2577,4.8805,1.2578,1,05 2+ years,17,2.0
0.1642,4.8805,0.8013,1,05 2+ years,30,1.0
0.7022,7.4219,5.2113,1,05 2+ years,22,1.0
0.1749,4.8805,0.8535,0,03 6-12 months,23,1.0
0.2618,4.8805,1.2779,0,05 2+ years,24,1.0
0.6031,4.8805,2.9434,0,05 2+ years,6,3.0
0.9387,7.4219,6.9667,1,05 2+ years,21,1.0
0.5875,4.8805,2.8671,0,05 2+ years,6,18.0
0.2752,4.8805,1.3429,1,04 1-2 years,22,1.0
0.1822,4.8805,0.8894,0,05 2+ years,21,1.0
0.8655,16.6348,14.3978,1,05 2+ years,8,2.0
0.6931,4.8805,3.3826,1,05 2+ years,8,12.0
0.3354,4.8805,1.6368,1,04 1-2 years,17,4.0
0.7005,7.4219,5.1988,1,05 2+ years,29,1.0
0.1702,4.8805,0.8307,1,04 1-2 years,22,2.0
0.2055,4.8805,1.0028,0,05 2+ years,27,1.0
0.7946,7.4219,5.8978,1,04 1-2 years,7,4.0
0.1424,4.8805,0.6951,0,04 1-2 years,30,1.0
0.1605,4.8805,0.7835,0,04 1-2 years,21,2.0
0.8482,7.4219,6.2949,1,03 6-12 months,30,1.0
0.8779,7.4219,6.5159,1,05 2+ years,15,1.0
0.1816,4.8805,0.8865,0,05 2+ years,20,1.0
0.8889,16.6348,14.7861,1,05 2+ years,19,1.0
0.7544,3.5253,2.6595,1,02 3-6 months,28,2.0
0.2199,4.8805,1.073,1,05 2+ years,23,1.0
0.5032,4.8805,2.4557,1,05 2+ years,17,1.0
0.3674,4.8805,1.7929,1,05 2+ years,12,1.0
0.3127,4.8805,1.526,0,05 2+ years,9,5.0
0.9559,7.4219,7.0947,1,05 2+ years,14,2.0
0.176,4.8805,0.859,0,04 1-2 years,8,1.0
0.1644,4.8805,0.8024,1,03 6-12 months,24,1.0
0.6546,4.8805,3.1945,1,05 2+ years,9,9.0
0.101,4.8805,0.4927,0,05 2+ years,30,1.0
0.8388,16.6348,13.9526,1,05 2+ years,27,1.0
0.2203,4.8805,1.0751,0,05 2+ years,21,1.0
0.2843,4.8805,1.3874,0,05 2+ years,19,1.0
0.6228,4.8805,3.0395,0,04 1-2 years,18,13.0
0.8062,7.4219,5.9835,1,04 1-2 years,27,1.0
0.121,4.8805,0.5905,0,05 2+ years,27,1.0
0.2546,4.8805,1.2427,0,03 6-12 months,8,2.0
0.2311,4.8805,1.1277,0,04 1-2 years,28,1.0
0.1308,4.8805,0.6383,1,04 1-2 years,28,1.0
0.3619,4.8805,1.7664,0,05 2+ years,26,1.0
0.2814,4.8805,1.3732,0,05 2+ years,16,1.0
0.2728,4.8805,1.3313,0,03 6-12 months,11,1.0
0.9489,7.4219,7.0424,1,01 0-3 months,3,1.0
0.8768,16.6348,14.5858,1,05 2+ years,24,1.0
0.221,4.8805,1.0787,0,05 2+ years,21,2.0
0.2558,4.8805,1.2483,1,05 2+ years,16,7.0
0.6836,16.6348,11.3708,1,05 2+ years,27,1.0
0.1667,4.8805,0.8135,1,04 1-2 years,21,2.0
0.1307,4.8805,0.6377,1,04 1-2 years,27,1.0
0.1703,4.8805,0.8311,0,05 2+ years,25,1.0
0.1325,4.8805,0.6466,1,05 2+ years,29,1.0
0.2707,4.8805,1.3212,0,02 3-6 months,23,1.0
0.2576,4.8805,1.2574,0,05 2+ years,24,2.0
0.342,4.8805,1.6689,0,04 1-2 years,11,4.0
0.9604,7.4219,7.1281,1,05 2+ years,24,1.0
0.1087,4.8805,0.5305,0,02 3-6 months,29,1.0
0.1795,4.8805,0.8759,0,05 2+ years,30,1.0
0.1702,4.8805,0.8306,0,04 1-2 years,28,1.0
0.2212,4.8805,1.0797,1,03 6-12 months,26,1.0
0.3219,4.8805,1.5709,1,05 2+ years,9,1.0
0.333,4.8805,1.6254,0,02 3-6 months,28,2.0
0.2518,4.8805,1.2288,0,04 1-2 years,18,2.0
0.4492,4.8805,2.1921,0,04 1-2 years,18,3.0
0.2162,4.8805,1.0554,0,03 6-12 months,13,2.0
0.9341,7.4219,6.9325,1,04 1-2 years,21,1.0
0.9707,16.6348,16.1473,1,05 2+ years,3,1.0
0.3586,4.8805,1.75,0,05 2+ years,29,1.0
0.1717,4.8805,0.8382,1,03 6-12 months,29,1.0
0.7031,3.5253,2.4787,1,01 0-3 months,8,2.0
0.141,4.8805,0.688,0,05 2+ years,30,1.0
0.3829,4.8805,1.8686,0,02 3-6 months,23,1.0
0.2238,4.8805,1.0921,0,05 2+ years,29,1.0
0.1491,4.8805,0.7275,1,04 1-2 years,30,1.0
0.6053,4.8805,2.9542,0,05 2+ years,14,2.0
0.9342,3.5253,3.2934,1,04 1-2 years,5,10.0
0.1966,4.8805,0.9593,0,04 1-2 years,23,1.0
0.1999,4.8805,0.9756,0,04 1-2 years,19,1.0
0.2852,4.8805,1.3917,0,01 0-3 months,23,1.0
0.7514,16.6348,12.4998,1,05 2+ years,2,10.0
0.1812,4.8805,0.8845,0,03 6-12 months,17,2.0
0.8607,3.5253,3.0343,1,04 1-2 years,14,3.0
0.1901,4.8805,0.928,0,04 1-2 years,30,1.0
0.3076,4.8805,1.5013,0,04 1-2 years,30,1.0
0.4529,4.8805,2.2103,0,05 2+ years,20,5.0
0.0808,4.8805,0.3943,0,05 2+ years,30,1.0
0.2206,4.8805,1.0766,0,05 2+ years,18,1.0
0.5953,4.8805,2.9053,1,04 1-2 years,14,1.0
0.2854,4.8805,1.3931,1,05 2+ years,13,1.0
0.2967,4.8805,1.4478,0,04 1-2 years,30,1.0
0.3185,4.8805,1.5542,0,04 1-2 years,15,1.0
0.1767,4.8805,0.8624,0,03 6-12 months,20,5.0
0.4907,4.8805,2.3949,1,05 2+ years,24,5.0
0.7606,7.4219,5.645,1,02 3-6 months,20,2.0
0.3167,4.8805,1.5455,0,05 2+ years,24,1.0
0.2634,4.8805,1.2853,0,03 6-12 months,14,1.0
0.8366,4.8805,4.083,1,02 3-6 months,0,
0.5479,4.8805,2.6742,0,02 3-6 months,12,3.0
0.2644,4.8805,1.2904,1,04 1-2 years,28,1.0
0.6397,3.5253,2.2551,1,04 1-2 years,23,1.0
0.4227,4.8805,2.063,0,04 1-2 years,16,1.0
0.2074,4.8805,1.012,0,05 2+ years,19,2.0
0.2177,4.8805,1.0627,0,05 2+ years,23,1.0
0.4398,4.8805,2.1466,1,05 2+ years,25,3.0
0.2188,4.8805,1.068,0,05 2+ years,17,1.0
0.1989,4.8805,0.9707,0,05 2+ years,30,1.0
0.5701,4.8805,2.7821,1,04 1-2 years,3,18.0
0.1627,4.8805,0.7941,0,05 2+ years,30,1.0
0.2147,4.8805,1.0476,0,02 3-6 months,25,1.0
0.3104,4.8805,1.5147,0,01 0-3 months,27,2.0
0.2381,4.8805,1.1622,1,01 0-3 months,21,1.0
0.2036,4.8805,0.9938,1,04 1-2 years,23,1.0
0.4689,4.8805,2.2887,0,05 2+ years,2,25.0
0.3232,4.8805,1.5776,1,02 3-6 months,19,1.0
0.8721,16.6348,14.5078,1,04 1-2 years,29,1.0
0.1933,4.8805,0.9432,1,04 1-2 years,30,1.0
0.8846,7.4219,6.5652,1,05 2+ years,9,3.0
0.278,4.8805,1.357,1,01 0-3 months,25,1.0
0.4562,4.8805,2.2265,1,03 6-12 months,21,8.0
0.342,4.8805,1.6693,1,05 2+ years,26,1.0
0.4383,4.8805,2.1392,0,04 1-2 years,16,3.0
0.4449,4.8805,2.1712,0,05 2+ years,18,1.0
0.5904,4.8805,2.8812,1,01 0-3 months,15,6.0
0.0963,4.8805,0.47,0,05 2+ years,30,1.0
0.8451,16.6348,14.0575,1,05 2+ years,20,1.0
0.8586,16.6348,14.2833,1,05 2+ years,25,1.0
0.4399,4.8805,2.1468,0,04 1-2 years,19,1.0
0.872,3.5253,3.074,1,02 3-6 months,11,2.0
0.5195,4.8805,2.5356,1,02 3-6 months,29,1.0
0.2262,4.8805,1.1039,0,04 1-2 years,21,1.0
0.9351,16.6348,15.5554,1,05 2+ years,25,1.0
0.3075,4.8805,1.5006,0,02 3-6 months,9,1.0
0.2197,4.8805,1.0725,1,05 2+ years,27,1.0
0.3831,4.8805,1.8699,0,01 0-3 months,30,1.0
0.3828,4.8805,1.8684,0,05 2+ years,8,3.0
0.3004,4.8805,1.466,1,01 0-3 months,26,1.0
0.325,4.8805,1.5864,1,01 0-3 months,26,1.0
0.1821,4.8805,0.8889,0,05 2+ years,23,2.0
0.2161,4.8805,1.0546,0,05 2+ years,22,1.0
0.3736,7.4219,2.7726,0,05 2+ years,30,1.0
0.1642,4.8805,0.8016,0,05 2+ years,20,1.0
0.1459,4.8805,0.7118,0,05 2+ years,15,1.0
0.2418,4.8805,1.1799,0,05 2+ years,16,1.0
0.789,16.6348,13.1253,1,05 2+ years,26,1.0
0.7283,7.4219,5.4054,1,05 2+ years,11,2.0
0.3215,4.8805,1.5692,1,05 2+ years,16,7.0
0.4913,4.8805,2.398,1,04 1-2 years,13,1.0
0.1195,4.8805,0.583,0,04 1-2 years,26,1.0
0.1944,4.8805,0.949,0,04 1-2 years,27,1.0
0.2904,4.8805,1.4172,0,04 1-2 years,17,2.0
0.2879,4.8805,1.4051,1,05 2+ years,18,1.0
0.8736,3.5253,3.0798,1,05 2+ years,28,1.0
0.2624,4.8805,1.2807,0,05 2+ years,13,3.0
0.9485,16.6348,15.7781,1,05 2+ years,26,2.0
0.2974,4.8805,1.4515,1,03 6-12 months,22,3.0
0.6928,4.8805,3.3814,1,04 1-2 years,25,1.0
0.2167,4.8805,1.0574,0,05 2+ years,28,1.0
0.2828,4.8805,1.3801,1,02 3-6 months,18,2.0
0.2253,4.8805,1.0995,0,04 1-2 years,27,1.0
0.8745,16.6348,14.5473,1,05 2+ years,25,2.0
0.1667,4.8805,0.8136,0,04 1-2 years,30,1.0
0.1018,4.8805,0.4969,0,05 2+ years,27,1.0
0.1818,4.8805,0.8871,1,02 3-6 months,24,1.0
0.8368,7.4219,6.2104,1,05 2+ years,15,1.0
0.9506,7.4219,7.0552,1,05 2+ years,25,1.0
0.2092,4.8805,1.0211,1,04 1-2 years,22,2.0
0.4816,4.8805,2.3503,1,04 1-2 years,3,17.0
